id_smart;name;description;cod_cat_n1_smt;categoria_nivel_1;cod_cat_n2_smt;categoria_nivel_2;marca;formato;precio;image1;image2;image3;empresa;name_tottus;score_tottus;marca_tottus;formato_tottus;precio_tottus;name_lider;score_lider;marca_lider;formato_lider;precio_lider;name_jumbo;score_jumbo;marca_jumbo;formato_jumbo;precio_jumbo;flag_mmpp
L698653;Empanada Coctel Mix refrigerada, 300 g;no info;C_001;Congelados;CC_001;Comidas Congeladas;seleccion;300 g;3790.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1008463a.jpg]&sink;;;Lider;;;;;;empanada coctel mix refrigerada 300 g seleccion 300 g;95.0;seleccion;300 g;3790.0;;;;;;0
L881948;Galletas Maravilla, 147 g;no info;DYD_001;Desayunos y Dulces;GYC_001;Galletas y Colaciones Dulces;mckay;147 g;820.0;https://images.lider.cl/wmtcl?source=url[file:/productos/10084a.jpg]&sink;;;Lider;;;;;;galletas maravilla 147 g mckay 147 g;95.0;mckay;147 g;820.0;;;;;;0
L699756;Espumante Dolce Bianco, 750 cc;Vino Espumante Dolce Blanco Valdivieso, 750ml;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;valdivieso;750 cc;9690.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1010482a.jpg]&sink;;;Lider;;;;;;espumante dolce bianco 750 cc valdivieso 750 cc;95.0;valdivieso;750 cc;9690.0;;;;;;0
L699789;Néctar Selección Piña Coco, 1,75 L;Néctar de Frutas Selección Piña con Agua de Coco Watt's, 1.75lt;BYL_001;Bebidas y Licores;J_001;Jugos;watts;1,75 l;4690.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1010540a.jpg]&sink;;;Lider;;;;;;néctar selección piña coco 175 l watts 175 l;95.0;watts;1,75 l;4690.0;;;;;;0
L699800;Espumante Brut rosé 12° Botella, 750 ml;Vino Espumante Brut Rosé Myla, 750ml;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;myla;750 ml;4990.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1010542a.jpg]&sink;;;Lider;;;;;;espumante brut rosé 12° botella 750 ml myla 750 ml;95.0;myla;750 ml;4990.0;;;;;;0
L699801;Espumante Brut 12° Botella, 750 ml;Vino Espumante Brut Myla, 750cc;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;myla;750 ml;6650.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1010544a.jpg]&sink;;;Lider;;;;;;espumante brut 12° botella 750 ml myla 750 ml;95.0;myla;750 ml;6650.0;;;;;;0
L699803;Espumante Extra brut 12° Botella, 750 ml;Vino Espumante Extra Brut Myla, 750ml;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;myla;750 ml;5990.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1010546a.jpg]&sink;;;Lider;;;;;;espumante extra brut 12° botella 750 ml myla 750 ml;95.0;myla;750 ml;5990.0;;;;;;0
L712629;Pack Line Berries Shot, 6 Un;no info;DYD_001;Desayunos y Dulces;CER_001;Cereales;vivo;6 un;3120.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1011405a.jpg]&sink;;;Lider;;;;;;pack line berries shot 6 vivo 6;95.0;vivo;6 un;3120.0;;;;;;0
L712629;Pack Line Berries Shot, 6 Un;no info;CO_001;Colaciones;BYC_001;Barritas y cereales;vivo;6 un;3120.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1011405a.jpg]&sink;;;Lider;;;;;;pack line berries shot 6 vivo 6;95.0;vivo;6 un;3120.0;;;;;;0
L700307;Granola De Proteina Cacao, 300 g;Granola con Proteína Fortificada Cacao Vivo, 300g;DYD_001;Desayunos y Dulces;CER_001;Cereales;vivo;300 g;3860.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1011409a.jpg]&sink;;;Lider;;;;;;granola proteina cacao 300 g vivo 300 g;95.0;vivo;300 g;3860.0;;;;;;0
L700310;Barra Cereal Cranberries, 90 g;Barras de Cereal sin Azúcar Cranberries En Línea, 6Unidades;CO_001;Colaciones;BYC_001;Barritas y cereales;en linea;90 g;1790.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1011411a.jpg]&sink;;;Lider;;;;;;barra cereal cranberries 90 g linea 90 g;95.0;en linea;90 g;1790.0;;;;;;0
L700310;Barra Cereal Cranberries, 90 g;Barras de Cereal sin Azúcar Cranberries En Línea, 6Unidades;DYD_001;Desayunos y Dulces;CER_001;Cereales;en linea;90 g;1790.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1011411a.jpg]&sink;;;Lider;;;;;;barra cereal cranberries 90 g linea 90 g;95.0;en linea;90 g;1790.0;;;;;;0
L700383;Helado De Yogurt Y Fruta Mix Berries, 800 ml;Helado Yogurt & Fruta Mix de Berries Yogen Früz, 800ml;C_001;Congelados;H_001;Helados;yogen fruz;800 ml;6990.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1011543a.jpg]&sink;;;Lider;;;;;;helado yogurt fruta mix berries 800 ml yogen fruz 800 ml;95.0;yogen fruz;800 ml;6990.0;;;;;;0
L700384;Helado De Yogurt Y Fruta Chocolate-Naranja, 800 ml;Helado de Yogurt Chocolate Naranja Yogen Früz, 800ml;C_001;Congelados;H_001;Helados;yogen fruz;800 ml;6990.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1011545a.jpg]&sink;;;Lider;;;;;;helado yogurt fruta chocolatenaranja 800 ml yogen fruz 800 ml;95.0;yogen fruz;800 ml;6990.0;;;;;;0
L700386;Helado De Yogurt Y Fruta Frambuesa, 800 ml;Helado Yogurt & Fruta Frambuesa Yogen Früz, 800ml;C_001;Congelados;H_001;Helados;yogen fruz;800 ml;6990.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1011549a.jpg]&sink;;;Lider;;;;;;helado yogurt fruta frambuesa 800 ml yogen fruz 800 ml;95.0;yogen fruz;800 ml;6990.0;;;;;;0
L700387;Helado de Yogurt y Fruta Vainilla - Chirimoya, 800 ml;Helado de Yogurt & Fruta Vainilla Chirimoya Yogen Früz, 800ml;C_001;Congelados;H_001;Helados;yogen fruz;800 ml;6990.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1011551a.jpg]&sink;;;Lider;;;;;;helado yogurt fruta vainilla chirimoya 800 ml yogen fruz 800 ml;95.0;yogen fruz;800 ml;6990.0;;;;;;0
L700388;Helado Black Lúcuma Manjar, 800 gr;Helado Yogurt & Fruta Pote Lúcuma Yogen Früz, 800ml;C_001;Congelados;H_001;Helados;yogen fruz;800 g;6990.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1011553a.jpg]&sink;;;Lider;;;;;;helado black lúcuma manjar 800 gr yogen fruz 800 g;95.0;yogen fruz;800 g;6990.0;;;;;;0
L696810;Pasta de Avellanas, 725 g;Crema de Avellanas Chocolate Great Value, 725g;DYD_001;Desayunos y Dulces;DYM_001;Dulces Mermeladas y Manjar;great value;725 g;5600.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1011961a.jpg]&sink;;;Lider;;;;;;pasta avellanas 725 g great value 725 g;95.0;great value;725 g;5600.0;;;;;;0
L696811;Crema de Avellanas, 369 g;no info;DYD_001;Desayunos y Dulces;DYM_001;Dulces Mermeladas y Manjar;great value;369 g;4550.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1011963a.jpg]&sink;;;Lider;;;;;;crema avellanas 369 g great value 369 g;95.0;great value;369 g;4550.0;;;;;;0
L713254;Chocolate Super8 Mini Multipack, 140 g;no info;CO_001;Colaciones;GYS_001;Galletas y Snack colación;nestle;140 g;2540.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1012011a.jpg]&sink;;;Lider;;;;;;chocolate super8 mini multipack 140 g nestle 140 g;95.0;nestle;140 g;2540.0;;;;;;0
L701272;Agua Saborizada Mas Sabor Piña, 1600 cc;Agua con Jugo de Fruta Natural sin Gas Piña Mas, 1600ml;BYL_001;Bebidas y Licores;A_001;Aguas;cachantun;1600 cc;1150.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1013052a.jpg]&sink;;;Lider;;;;;;agua saborizada mas sabor piña 1600 cc cachantun 1600 cc;95.0;cachantun;1600 cc;1150.0;;;;;;0
L701275;Agua Sin Gas Sabor Limonada, 1,6 L;Agua con Jugo de Fruta Natural Limonada Jengibre Cachantun Mas, 1.6ml;BYL_001;Bebidas y Licores;A_001;Aguas;cachantun;1,6 l;1150.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1013054a.jpg]&sink;;;Lider;;;;;;agua gas sabor limonada 16 l cachantun 16 l;95.0;cachantun;1,6 l;1150.0;;;;;;0
L701286;Cóctel de Pisco Nobel Fire 30°, 750 cc;Cóctel de Pisco Fire / Canela Mistral Nobel, 750cc;BYL_001;Bebidas y Licores;D_001;Destilados;mistral;750 cc;14990.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1013064a.jpg]&sink;;;Lider;;;;;;cóctel pisco nobel fire 30° 750 cc mistral 750 cc;95.0;mistral;750 cc;14990.0;;;;;;0
L701584;Agua Mineral sin Gas, 1 L;Agua Mineral Natural Sin Gas Cachantun, 1000ml;BYL_001;Bebidas y Licores;A_001;Aguas;cachantun;1 l;1190.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1013606a.jpg]&sink;;;Lider;;;;;;agua mineral gas 1 l cachantun 1 l;95.0;cachantun;1 l;1190.0;;;;;;0
L701684;Gomitas Gusanos, 90 g;Gomitas Gusano Sabores Surtidos Fini, 90g;DYD_001;Desayunos y Dulces;CYC_001;Chocolates y Candy;fini;90 g;1250.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1013806a.jpg]&sink;;;Lider;;;;;;gomitas gusanos 90 g fini 90 g;95.0;fini;90 g;1250.0;;;;;;0
L701685;Caramelo Nerds Uva/Fresa, 142 g;Caramelos Nerds Uva y Frutilla Nestlé, 142g;DYD_001;Desayunos y Dulces;CYC_001;Chocolates y Candy;wonka;142 g;2250.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1013808a.jpg]&sink;;;Lider;;;;;;caramelo nerds uvafresa 142 g wonka 142 g;95.0;wonka;142 g;2250.0;;;;;;0
L702167;Compota 100% Fruta Multifruta, 90 g;Compota 100% Fruta Multifruta Lider, 90g;CO_001;Colaciones;FC_001;Fruta Colación;lider;90 g;450.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1014768a.jpg]&sink;;;Lider;;;;;;compota 100 fruta multifruta 90 g lider 90 g;95.0;lider;90 g;450.0;;;;;;1
L702168;Compota 100% Fruta Mix Plátano, 90 g;Compota 100% Fruta Mix Platano Líder, 90g;CO_001;Colaciones;FC_001;Fruta Colación;lider;90 g;450.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1014770a.jpg]&sink;;;Lider;;;;;;compota 100 fruta mix plátano 90 g lider 90 g;95.0;lider;90 g;450.0;;;;;;1
L702181;Galletas Champaña, 200 g;Galletas de Champagne Bizcochos Gullón, 200g;DYD_001;Desayunos y Dulces;GYC_001;Galletas y Colaciones Dulces;gullon;200 g;2020.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1014786a.jpg]&sink;;;Lider;;;;;;galletas champaña 200 g gullon 200 g;95.0;gullon;200 g;2020.0;;;;;;0
L702213;Gin 24 45G, 750 cc;no info;BYL_001;Bebidas y Licores;D_001;Destilados;beefeater;750 cc;28990.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1014828a.jpg]&sink;;;Lider;;;;;;gin 24 45g 750 cc beefeater 750 cc;95.0;beefeater;750 cc;28990.0;;;;;;0
L702279;Vodka Stoli Pepino, 750 cc;no info;BYL_001;Bebidas y Licores;D_001;Destilados;stolichnaya;750 cc;13190.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1014940a.jpg]&sink;;;Lider;;;;;;vodka stoli pepino 750 cc stolichnaya 750 cc;95.0;stolichnaya;750 cc;13190.0;;;;;;0
L702277;Vodka Stoli Gluten Free, 750 cc;no info;BYL_001;Bebidas y Licores;D_001;Destilados;stolichnaya;750 cc;13190.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1014942a.jpg]&sink;;;Lider;;;;;;vodka stoli gluten free 750 cc stolichnaya 750 cc;95.0;stolichnaya;750 cc;13190.0;;;;;;0
L702365;Ron Dorado 39.5°, 1 L;Ron Dorado Sierra Morena, 1lt;BYL_001;Bebidas y Licores;D_001;Destilados;sierra morena;1 l;5990.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1015071a.jpg]&sink;;;Lider;;;;;;ron dorado 395° 1 l sierra morena 1 l;95.0;sierra morena;1 l;5990.0;;;;;;0
L702504;Galletas Pack Triton Chocolate, 3 Un x 126 g c/u;no info;DYD_001;Desayunos y Dulces;GYC_001;Galletas y Colaciones Dulces;triton;3 un x 126 g c/u;1790.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1015310a.jpg]&sink;;;Lider;;;;;;galletas pack triton chocolate 3 x 126 g cu triton 3 x 126 g cu;95.0;triton;3 un x 126 g c/u;1790.0;;;;;;0
L702683;Pack 4 Bebidas Tónica, 4 Un de 200 cc;Pack 4 x Agua Tónica Thomas Henry, 800ml;BYL_001;Bebidas y Licores;B_001;Bebidas;thomas henry;4 un de 200 cc;7790.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1015613a.jpg]&sink;;;Lider;;;;;;pack 4 bebidas tónica 4 200 cc thomas henry 4 200 cc;95.0;thomas henry;4 un de 200 cc;7790.0;;;;;;0
L702706;Vino Gran Reserva Merlot, 750 cc;Vino Tinto Gran Reserva Merlot Santa Helena, 750cc;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;santa helena;750 cc;5490.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1015631a.jpg]&sink;;;Lider;;;;;;vino gran reserva merlot 750 cc santa helena 750 cc;95.0;santa helena;750 cc;5490.0;;;;;;0
L773027;Vino Reserva Cabernet Sauvignon, 750 cc;Vino Tinto Reserva Cabernet Sauvignon Doña Dominga, 750ml;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;doña dominga;750 cc;5190.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1015649a.jpg]&sink;;;Lider;;;;;;vino reserva cabernet sauvignon 750 cc doña dominga 750 cc;95.0;doña dominga;750 cc;5190.0;;;;;;0
L773028;Vino Reserva Carmenere, 750 cc;Vino Tinto Reserva Carmenere Doña Dominga, 750ml;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;doña dominga;750 cc;5190.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1015651a.jpg]&sink;;;Lider;;;;;;vino reserva carmenere 750 cc doña dominga 750 cc;95.0;doña dominga;750 cc;5190.0;;;;;;0
L773029;Vino Reserva Merlot, 750 cc;Vino Tinto Reserva Doña Dominga Merlot Casa Silva, 750ml;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;doña dominga;750 cc;5190.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1015653a.jpg]&sink;;;Lider;;;;;;vino reserva merlot 750 cc doña dominga 750 cc;95.0;doña dominga;750 cc;5190.0;;;;;;0
L745524;Avena Integral Instantanea, 700 g;Avena Instantánea Integral Quaker, 700g;DYD_001;Desayunos y Dulces;CER_001;Cereales;quaker;700 g;3190.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1015660a.jpg]&sink;;;Lider;;;;;;avena integral instantanea 700 g quaker 700 g;95.0;quaker;700 g;3190.0;;;;;;0
L702716;Daily Alulosa Líquida, 180 ml;Endulzante Líquido Stevia con Alulosa Daily, 180ml;DYD_001;Desayunos y Dulces;DYM_001;Dulces Mermeladas y Manjar;daily;180 ml;3050.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1015662a.jpg]&sink;;;Lider;;;;;;daily alulosa líquida 180 ml daily 180 ml;95.0;daily;180 ml;3050.0;;;;;;0
L702717;Alulosa Líquida, 270 ml;Endulzante Alulosa Con Sucralosa Daily, 270ml;DYD_001;Desayunos y Dulces;DYM_001;Dulces Mermeladas y Manjar;daily;270 ml;4110.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1015664a.jpg]&sink;;;Lider;;;;;;alulosa líquida 270 ml daily 270 ml;95.0;daily;270 ml;4110.0;;;;;;0
L702779;Vino Cabernet Sauvignon Limited Edition Botella, 750 ml;Vino Tinto Limited Edition Alto Tierruca Cabernet Sauvignon Viñedos Marchigüe, 750ml;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;alto tierruca;750 ml;5490.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1015786a.jpg]&sink;;;Lider;;;;;;vino cabernet sauvignon limited edition botella 750 ml alto tierruca 750 ml;95.0;alto tierruca;750 ml;5490.0;;;;;;0
L702780;Vino Carmenere Limited Edition Botella, 750 ml;Vino Tinto Limited Edition Alto Tierruca Carménère Viña Marchigüe, 750ml;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;alto tierruca;750 ml;5490.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1015788a.jpg]&sink;;;Lider;;;;;;vino carmenere limited edition botella 750 ml alto tierruca 750 ml;95.0;alto tierruca;750 ml;5490.0;;;;;;0
L702977;Néctar Multi-Frutilla 0% Azúcar Añadida Caja 200 Ml, 200 ml;Néctar sin Azúcar Multi-Frutilla Del Valle, 200ml;CO_001;Colaciones;JC_001;Jugos Colación;del valle;200 ml;380.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1016102a.jpg]&sink;;;Lider;;;;;;néctar multifrutilla 0 azúcar añadida caja 200 ml 200 ml valle 200 ml;95.0;del valle;200 ml;380.0;;;;;;0
L702977;Néctar Multi-Frutilla 0% Azúcar Añadida Caja 200 Ml, 200 ml;Néctar sin Azúcar Multi-Frutilla Del Valle, 200ml;BYL_001;Bebidas y Licores;J_001;Jugos;del valle;200 ml;380.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1016102a.jpg]&sink;;;Lider;;;;;;néctar multifrutilla 0 azúcar añadida caja 200 ml 200 ml valle 200 ml;95.0;del valle;200 ml;380.0;;;;;;0
L703013;Torta San Jorge, 1 Un;Torta 15 Personas San Jorge Walmart Chile, 1410g;PYP_001;Panadería y Pastelería;PAS_001;Pastelería;quinta;1 un;13990.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1016159a.jpg]&sink;;;Lider;;;;;;torta san jorge 1 quinta 1;95.0;quinta;1 un;13990.0;;;;;;0
L703129;Snack Gato Dental Sabor Pollo Bolsa, 40 g;no info;MAS_001;Mascotas;G_001;Gato;dentalife;40 g;1190.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1016333a.jpg]&sink;;;Lider;;;;;;snack gato dental sabor pollo bolsa 40 g dentalife 40 g;95.0;dentalife;40 g;1190.0;;;;;;0
L703134;Berries Orgánicos, 300 g;Berries Orgánicos Congelados Frutos Del Maipo, 300g;C_001;Congelados;VYF_001;Verduras y Frutas Congeladas;frutos del maipo;300 g;4690.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1016343a.jpg]&sink;;;Lider;;;;;;berries orgánicos 300 g frutos maipo 300 g;95.0;frutos del maipo;300 g;4690.0;;;;;;0
L703135;Arándanos Orgánicos, 300 g;Arándanos Orgánicos Bolsa Frutos Del Maipo, 300g;C_001;Congelados;VYF_001;Verduras y Frutas Congeladas;frutos del maipo;300 g;4690.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1016345a.jpg]&sink;;;Lider;;;;;;arándanos orgánicos 300 g frutos maipo 300 g;95.0;frutos del maipo;300 g;4690.0;;;;;;0
L703147;Yoghurt Batido Sabor Natural sin endulzar Pote, 120 g;Yoghurt Batido Natural No Endulzado Colun, 120g;CO_001;Colaciones;YG_001;Yoghurt;colun;120 g;350.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1016363a.jpg]&sink;;;Lider;;;;;;yoghurt batido sabor natural endulzar pote 120 g colun 120 g;95.0;colun;120 g;350.0;;;;;;0
L703317;Vino Limited Selection Carmenere 12°, 750 cc;Vino Tinto Limited Selection Carmenère Montes, 750cc;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;montes;750 cc;8190.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1016574a.jpg]&sink;;;Lider;;;;;;vino limited selection carmenere 12° 750 cc montes 750 cc;95.0;montes;750 cc;8190.0;;;;;;0
L703318;Sangre de Toro Cabernet Sauvignon, 750 ml;Vino Tinto Reserva Cabernet Sauvignon Sangre de Toro, 75cl;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;torres;750 ml;9690.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1016576a.jpg]&sink;;;Lider;;;;;;sangre toro cabernet sauvignon 750 ml torres 750 ml;95.0;torres;750 ml;9690.0;;;;;;0
L703319;Miguel Torres Gran Reserva Carmenere, 750 cc;Vino Tinto Gran Reserva Carmenère Miguel Torres, 750ml;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;miguel torres;750 cc;9990.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1016578a.jpg]&sink;;;Lider;;;;;;miguel torres gran reserva carmenere 750 cc miguel torres 750 cc;95.0;miguel torres;750 cc;9990.0;;;;;;0
L703323;Vino Gran Reserva Etiqueta Negra Carmenere, 750 cc;Vino Tinto Gran Reserva Etiqueta Negra Carmenère Tarapacá, 750ml;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;tarapaca;750 cc;13290.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1016580a.jpg]&sink;;;Lider;;;;;;vino gran reserva etiqueta negra carmenere 750 cc tarapaca 750 cc;95.0;tarapaca;750 cc;13290.0;;;;;;0
L703324;Vino Gran Reserva Black Cabernet Sauvignon, 750 ml;Vino Tinto Gran Reserva Black Cabernet Sauvignon Misiones de Rengo, 750ml;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;misiones de rengo;750 ml;8250.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1016582a.jpg]&sink;;;Lider;;;;;;vino gran reserva black cabernet sauvignon 750 ml misiones rengo 750 ml;95.0;misiones de rengo;750 ml;8250.0;;;;;;0
L703325;Vino Gran Reserva Black Carmenere, 750 ml;Vino Tinto Gran Reserva Black Carmenère Misiones de Rengo, 750ml;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;misiones de rengo;750 ml;8250.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1016584a.jpg]&sink;;;Lider;;;;;;vino gran reserva black carmenere 750 ml misiones rengo 750 ml;95.0;misiones de rengo;750 ml;8250.0;;;;;;0
L728495;Chupete Bon Bon Bum Tropical, 456 g;no info;DYD_001;Desayunos y Dulces;CYC_001;Chocolates y Candy;colombina;456 g;2150.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1016696a.jpg]&sink;;;Lider;;;;;;chupete bon bon bum tropical 456 g colombina 456 g;95.0;colombina;456 g;2150.0;;;;;;0
L703595;Empanadas Cocktail Surtidas, 488 g;no info;C_001;Congelados;CC_001;Comidas Congeladas;lider;488 g;8090.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1017045a.jpg]&sink;;;Lider;;;;;;empanadas cocktail surtidas 488 g lider 488 g;95.0;lider;488 g;8090.0;;;;;;1
L703595;Empanadas Cocktail Surtidas, 488 g;no info;PL_001;Platos Preparados;COT_001;Cóctel;lider;488 g;8090.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1017045a.jpg]&sink;;;Lider;;;;;;empanadas cocktail surtidas 488 g lider 488 g;95.0;lider;488 g;8090.0;;;;;;1
L703639;Papas Fritas Congeladas Waffle Cut, 680 g;Papas Prefritas Congeladas Great Value, 680g;C_001;Congelados;VYF_001;Verduras y Frutas Congeladas;great value;680 g;2950.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1017087a.jpg]&sink;;;Lider;;;;;;papas fritas congeladas waffle cut 680 g great value 680 g;95.0;great value;680 g;2950.0;;;;;;0
L703640;Papas Fritas Congeladas Wedget Seasoned, 907 g;no info;C_001;Congelados;VYF_001;Verduras y Frutas Congeladas;great value;907 g;2950.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1017089a.jpg]&sink;;;Lider;;;;;;papas fritas congeladas wedget seasoned 907 g great value 907 g;95.0;great value;907 g;2950.0;;;;;;0
L703641;Papas Fritas Congeladas Crinkle Cut, 907 g;no info;C_001;Congelados;VYF_001;Verduras y Frutas Congeladas;great value;907 g;2950.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1017091a.jpg]&sink;;;Lider;;;;;;papas fritas congeladas crinkle cut 907 g great value 907 g;95.0;great value;907 g;2950.0;;;;;;0
